1st flr sf,2nd flr sf,3ssn porch,bedroom abvgr,bsmt cond,bsmt exposure,bsmt full bath,bsmt half bath,bsmt qual,bsmt unf sf,bsmtfin sf 1,bsmtfin sf 2,bsmtfin type 1,bsmtfin type 2,central air,condition 1,condition 2,electrical,enclosed porch,exter cond,exter qual,exterior 1st,exterior 2nd,fence,fireplace qu,fireplaces,full bath,functional,garage area,garage cars,garage cond,garage finish,garage qual,garage yr blt,gr liv area,half bath,heating qc,id,kitchen abvgr,kitchen qual,land slope,lot area,lot frontage,lot shape,low qual fin sf,ms subclass,mas vnr area,misc val,mo sold,open porch sf,overall cond,overall qual,pid,paved drive,pool area,pool qc,saleprice,screen porch,street,totrms abvgrd,total bsmt sf,utilities,wood deck sf,year built,year remod/add,yr sold,conditions,exteriors,alley_0,alley_1,alley_2,bldg type_1fam,bldg type_2fmcon,bldg type_duplex,bldg type_twnhs,bldg type_twnhse,foundation_brktil,foundation_cblock,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,garage type_2types,garage type_attchd,garage type_basment,garage type_builtin,garage type_carport,garage type_detchd,garage type_na,heating_gasa,heating_gasw,heating_grav,heating_othw,heating_wall,house style_1.5fin,house style_1.5unf,house style_1story,house style_2.5fin,house style_2.5unf,house style_2story,house style_sfoyer,house style_slvl,land contour_bnk,land contour_hls,land contour_low,land contour_lvl,lot config_corner,lot config_culdsac,lot config_fr2,lot config_fr3,lot config_inside,ms zoning_a (agr),ms zoning_c (all),ms zoning_fv,ms zoning_i (all),ms zoning_rh,ms zoning_rl,ms zoning_rm,mas vnr type_brkcmn,mas vnr type_brkface,mas vnr type_none,mas vnr type_stone,misc feature_elev,misc feature_gar2,misc feature_na,misc feature_othr,misc feature_shed,misc feature_tenc,neighborhood_blmngtn,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,roof matl_clytile,roof matl_compshg,roof matl_membran,roof matl_tar&grv,roof matl_wdshake,roof matl_wdshngl,roof style_flat,roof style_gable,roof style_gambrel,roof style_hip,roof style_mansard,roof style_shed,sale type_cod,sale type_cwd,sale type_con,sale type_conld,sale type_conli,sale type_conlw,sale type_new,sale type_oth,sale type_wd 
1008,0,0,2,3,1,1.0,0.0,3,350.0,658.0,0.0,6,1,1,1,1,4,0,3,3,7,10,3,0,0,1,8,280.0,1.0,3,2,3,1952.0,1008,0,5,2585,1,3,3,12778,66.0,4,0,20,0.0,0,1,154,6,5,535304020,2,0,0,139500,0,1,4,1008.0,4,0,1952,2003,2006,2,17,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
864,0,0,3,3,1,1.0,0.0,3,182.0,682.0,0.0,5,1,1,1,1,5,0,3,3,9,12,0,0,0,1,8,528.0,2.0,3,1,3,1996.0,864,0,3,2193,1,3,3,8172,60.0,4,0,20,0.0,0,10,0,5,4,908275240,0,0,0,79275,0,1,5,864.0,4,196,1955,1955,2007,2,21,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1484,0,0,2,3,3,0.0,0.0,4,1048.0,428.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,4,1,2,8,472.0,2.0,3,2,3,2006.0,1484,0,5,2262,1,5,3,9037,64.0,3,0,20,32.0,0,12,33,5,8,916384080,2,0,0,265900,0,1,6,1476.0,4,120,2006,2006,2007,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
790,0,0,2,3,2,0.0,0.0,4,384.0,384.0,0.0,3,1,0,1,1,5,0,3,3,6,6,0,0,0,1,8,160.0,1.0,3,1,2,1925.0,790,0,3,1528,1,3,3,6292,52.0,4,0,30,0.0,0,4,141,5,6,909253190,2,0,0,91000,0,1,4,768.0,4,0,1930,1950,2008,2,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
946,988,0,3,3,1,1.0,0.0,4,722.0,400.0,0.0,5,1,1,1,1,5,0,3,3,10,6,0,3,1,2,8,567.0,2.0,3,1,3,1977.0,1934,1,5,370,1,3,3,11900,85.0,4,0,60,157.0,0,7,176,6,5,527276160,1,0,0,185000,200,1,6,1122.0,4,0,1977,1977,2009,2,16,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1150,0,0,3,3,1,1.0,0.0,3,465.0,179.0,506.0,5,4,1,1,1,4,0,3,3,12,6,0,0,0,1,8,300.0,1.0,3,2,3,1959.0,1150,0,5,2629,1,3,3,7945,70.0,4,0,20,0.0,0,5,0,6,5,535456020,2,0,0,141000,0,1,6,1150.0,4,0,1959,1959,2006,2,18,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1582,570,0,3,3,1,0.0,0.0,4,1582.0,0.0,0.0,1,1,1,1,1,5,0,3,4,13,14,0,4,1,2,8,728.0,2.0,3,1,3,2007.0,2152,1,5,1703,1,4,3,16659,134.0,3,0,60,0.0,0,6,368,5,8,528120010,2,0,0,260116,0,1,7,1582.0,4,0,2007,2008,2007,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
672,0,0,2,3,1,1.0,0.0,3,328.0,344.0,0.0,3,1,1,1,1,5,0,3,3,7,10,0,0,0,1,8,234.0,1.0,3,1,3,1941.0,672,0,3,793,1,3,3,9340,50.0,4,0,30,0.0,0,8,113,6,4,905452050,0,0,0,113000,0,1,4,672.0,4,0,1941,1950,2009,2,17,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1511,0,0,3,3,3,1.0,0.0,4,631.0,770.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,2,1,2,8,811.0,3.0,3,3,3,1995.0,1511,0,5,1429,1,4,3,11454,83.24555160142349,2,0,80,302.0,0,2,42,5,8,906424010,2,0,0,225000,0,1,6,1401.0,4,168,1995,1995,2008,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
793,0,0,2,3,1,1.0,0.0,3,93.0,700.0,0.0,4,1,1,1,1,5,0,4,3,7,10,0,0,0,1,8,240.0,1.0,3,1,3,1945.0,793,0,3,648,1,2,3,8480,80.0,4,0,30,0.0,0,8,0,6,5,535352090,2,0,0,113000,0,1,4,793.0,4,0,1945,1950,2009,2,17,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1096,0,0,3,3,3,1.0,0.0,3,480.0,528.0,0.0,5,1,1,1,1,5,0,3,3,11,12,0,2,1,1,8,352.0,1.0,3,1,3,1975.0,1096,0,3,279,1,3,3,6305,65.0,4,0,80,0.0,0,6,0,6,6,908103350,2,0,0,125200,0,1,5,1008.0,4,0,1975,1975,2010,2,23,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
958,1142,0,3,3,3,1.0,0.0,5,140.0,778.0,0.0,6,1,1,1,1,5,0,3,5,13,14,0,4,2,2,8,786.0,3.0,3,3,3,2007.0,2100,1,5,1705,1,5,3,9709,82.0,3,0,60,120.0,0,9,104,5,8,528142050,2,0,0,319500,0,1,8,918.0,4,172,2007,2007,2007,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1048,510,0,3,3,1,1.0,0.0,3,333.0,580.0,0.0,4,1,1,0,1,4,0,3,3,7,10,0,3,1,1,8,288.0,1.0,3,1,3,1962.0,1558,1,3,1257,1,3,3,10930,60.0,4,0,50,0.0,0,4,0,6,5,535380050,2,0,0,140000,0,1,6,913.0,4,0,1945,1950,2008,1,17,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1650,0,0,2,3,3,1.0,0.0,4,723.0,909.0,0.0,4,1,1,1,1,5,0,3,3,11,12,0,4,2,1,8,518.0,2.0,3,1,3,1958.0,1650,0,3,2894,1,3,5,50102,66.95277989337396,3,0,20,0.0,0,3,0,5,6,916325040,2,0,0,250764,138,1,6,1632.0,4,0,1958,1958,2006,2,23,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
948,1140,0,4,3,3,0.0,0.0,4,908.0,40.0,0.0,6,1,1,1,1,5,0,3,5,13,14,0,4,1,2,8,656.0,3.0,3,3,3,2007.0,2088,1,5,1062,1,4,3,8899,74.0,4,0,60,108.0,0,6,24,5,8,528142020,2,0,0,250000,0,1,10,948.0,4,100,2007,2007,2008,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
768,768,0,3,3,1,0.0,0.0,4,768.0,0.0,0.0,1,1,1,0,1,5,0,3,4,13,14,0,4,1,2,8,400.0,2.0,3,3,3,2005.0,1536,1,5,1729,1,4,3,10237,65.0,4,0,60,0.0,0,6,38,5,6,528218020,2,0,0,176000,0,1,6,768.0,4,100,2005,2006,2007,1,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1721,0,0,4,3,1,0.0,0.0,3,525.0,668.0,138.0,4,3,1,0,1,5,0,3,3,6,6,0,3,3,1,8,464.0,2.0,3,1,3,1957.0,1721,0,4,1925,1,3,3,9736,80.0,4,0,20,289.0,0,4,0,6,6,535177110,2,0,0,174850,0,1,8,1331.0,4,0,1957,1969,2007,1,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
804,744,0,3,3,1,0.0,1.0,4,484.0,320.0,0.0,5,1,1,1,1,5,0,3,3,11,4,0,3,1,2,8,440.0,2.0,3,1,3,1978.0,1548,1,3,415,1,3,3,2364,24.0,4,0,160,0.0,0,7,0,5,6,527455050,2,0,0,147000,0,1,7,804.0,4,108,1978,1978,2009,2,15,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
918,0,0,2,3,1,0.0,0.0,4,918.0,0.0,0.0,1,1,1,1,1,5,0,3,3,11,12,0,3,1,2,8,264.0,1.0,3,1,3,1979.0,918,0,3,78,1,3,3,7892,55.0,4,0,120,0.0,0,4,0,5,6,531452020,2,0,0,99500,0,1,5,918.0,4,28,1979,1979,2010,2,23,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1365,1325,0,3,3,1,1.0,0.0,5,379.0,986.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,4,1,2,8,864.0,3.0,3,2,3,2009.0,2690,1,5,428,1,5,3,12350,95.0,4,0,60,0.0,0,7,197,5,9,528108040,2,0,0,398800,0,1,8,1365.0,4,0,2009,2009,2009,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
953,694,0,3,3,1,0.0,0.0,4,953.0,0.0,0.0,1,1,1,1,1,5,0,3,3,13,14,0,3,1,2,8,460.0,2.0,3,2,3,1999.0,1647,1,5,1756,1,3,3,7917,62.0,4,0,60,0.0,0,8,40,5,6,528280110,2,0,0,175000,0,1,7,953.0,4,0,1999,2000,2007,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
825,0,0,2,3,1,0.0,1.0,3,825.0,0.0,0.0,1,1,1,1,1,4,0,3,3,7,10,0,0,0,1,8,350.0,1.0,3,1,3,1954.0,825,0,3,1280,1,3,3,7200,60.0,4,0,20,0.0,0,7,0,7,5,535456100,2,0,0,109500,0,1,4,825.0,4,0,1954,1954,2008,2,17,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1657,0,0,3,3,1,0.0,1.0,4,420.0,1237.0,0.0,2,1,1,2,1,5,0,3,3,11,12,0,3,1,2,8,484.0,2.0,3,1,3,1970.0,1657,0,4,1928,1,3,3,12155,66.95277989337396,1,0,20,0.0,0,3,0,3,6,535181030,2,0,0,163500,147,1,7,1657.0,4,0,1970,1970,2007,3,23,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
788,0,0,2,3,1,0.0,0.0,3,522.0,266.0,0.0,3,1,1,0,1,4,0,3,3,9,9,2,3,2,1,8,0.0,0.0,0,0,0,NA,788,0,3,2671,1,3,3,7446,83.24555160142349,4,0,30,0.0,0,4,0,5,4,903200050,2,0,0,100000,0,1,4,788.0,4,0,1941,1950,2006,1,18,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1520,1306,0,3,3,3,1.0,0.0,5,216.0,1118.0,0.0,6,1,1,1,1,5,186,3,4,10,15,0,3,3,2,8,888.0,3.0,3,2,3,1992.0,2826,1,5,2501,1,4,5,11025,105.0,4,0,60,692.0,0,10,208,5,8,533125120,2,0,0,334000,0,1,9,1334.0,4,177,1992,1993,2006,2,25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
864,0,0,2,3,1,1.0,0.0,3,89.0,775.0,0.0,6,1,1,1,1,5,0,3,3,10,11,0,0,0,1,8,280.0,1.0,3,1,3,1969.0,864,0,5,225,1,3,3,7832,65.0,4,0,20,0.0,0,5,0,5,5,905106170,2,0,0,137250,0,1,4,864.0,4,226,1968,1968,2010,2,21,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1392,1070,168,4,3,2,1.0,0.0,4,1335.0,57.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,4,1,2,8,576.0,2.0,3,2,3,2006.0,2462,1,5,2317,1,4,3,19378,134.0,3,0,60,456.0,0,3,132,5,7,527108010,2,0,0,320000,0,1,9,1392.0,4,239,2005,2006,2006,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1287,0,0,3,3,1,1.0,0.0,3,733.0,72.0,258.0,5,3,1,1,1,5,0,4,3,6,6,0,4,1,1,8,576.0,2.0,3,3,3,1997.0,1287,0,5,160,1,4,3,9830,83.24555160142349,3,0,20,0.0,0,3,17,7,5,535401080,2,0,0,162000,182,1,7,1063.0,4,364,1959,2006,2010,2,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1478,0,0,2,3,3,1.0,0.0,5,892.0,578.0,0.0,6,1,1,1,1,5,0,3,5,7,10,0,4,1,2,8,484.0,2.0,3,3,3,2009.0,1478,1,5,100,1,4,3,4403,66.95277989337396,2,0,20,432.0,0,6,144,5,7,533213030,2,0,0,222000,0,1,7,1470.0,4,0,2009,2009,2010,2,17,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
698,644,0,3,3,1,1.0,0.0,4,204.0,494.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,3,1,2,8,393.0,2.0,3,3,3,2003.0,1342,1,5,482,1,4,3,8174,66.95277989337396,3,0,60,0.0,0,5,56,5,7,528250040,2,0,0,178000,0,1,7,698.0,4,100,2003,2003,2009,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
804,0,0,2,3,1,1.0,0.0,3,278.0,510.0,0.0,4,1,1,1,1,5,154,4,3,7,10,3,4,2,1,8,240.0,1.0,3,1,3,1940.0,804,0,3,177,1,4,3,7200,60.0,4,0,30,294.0,0,2,0,7,5,902128170,2,0,0,119000,0,1,4,788.0,4,0,1940,1992,2010,2,17,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
876,936,0,4,3,1,0.0,0.0,3,324.0,540.0,0.0,5,1,1,2,1,5,0,3,3,13,14,0,3,1,2,8,264.0,1.0,3,2,3,1962.0,1812,0,3,1971,1,3,3,7590,69.0,4,0,60,288.0,0,7,168,5,5,535477130,2,0,0,169500,0,1,8,864.0,4,0,1962,1962,2007,3,27,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
