1st flr sf,2nd flr sf,3ssn porch,alley,bedroom abvgr,bldg type,bsmt cond,bsmt exposure,bsmt full bath,bsmt half bath,bsmt qual,bsmt unf sf,bsmtfin sf 1,bsmtfin sf 2,bsmtfin type 1,bsmtfin type 2,central air,condition 1,condition 2,electrical,enclosed porch,exter cond,exter qual,exterior 1st,exterior 2nd,fence,fireplace qu,fireplaces,foundation,full bath,functional,garage area,garage cars,garage cond,garage finish,garage qual,garage type,garage yr blt,gr liv area,half bath,heating,heating qc,house style,id,kitchen abvgr,kitchen qual,land contour,land slope,lot area,lot config,lot frontage,lot shape,low qual fin sf,ms subclass,ms zoning,mas vnr area,mas vnr type,misc feature,misc val,mo sold,neighborhood,open porch sf,overall cond,overall qual,pid,paved drive,pool area,pool qc,roof matl,roof style,sale type,saleprice,screen porch,street,totrms abvgrd,total bsmt sf,utilities,wood deck sf,year built,year remod/add,yr sold
1249,1347,0,NA,4,1Fam,4,3,0.0,0.0,5,1249.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,TA,VinylSd,VinylSd,0,0,0,PConc,3,Typ,840.0,3.0,3,2,3,5,2006.0,2596,1,GasA,Ex,2Story,2381,1,Gd,Lvl,Gtl,16259,Corner,111.0,Reg,0,60,RL,370.0,1,0,0,9,NridgHt,154,5,9,528106010,Y,0,0,CompShg,Gable,New,342643,0,Pave,9,1249.0,AllPub,240,2006,2006,2006
902,0,0,NA,3,1Fam,3,1,0.0,0.0,3,277.0,599.0,0.0,6,1,Y,Norm,Norm,5,0,TA,TA,HdBoard,Wd Sdng,3,0,0,CBlock,1,Typ,288.0,1.0,3,1,3,5,1967.0,902,0,GasA,TA,1Story,1827,1,TA,Lvl,Gtl,6173,Inside,66.95277989337396,IR1,0,20,RL,75.0,3,0,0,8,Sawyer,0,6,5,532378240,Y,0,0,CompShg,Gable,WD ,125500,0,Pave,6,876.0,AllPub,0,1967,1967,2007
1495,0,0,NA,3,1Fam,3,1,0.0,0.0,4,1495.0,0.0,0.0,1,1,Y,Norm,Norm,5,192,TA,TA,Wd Sdng,Wd Sdng,0,3,1,CBlock,2,Typ,438.0,2.0,3,1,3,5,1989.0,1495,0,GasA,Ex,1Story,1580,1,TA,Lvl,Gtl,12890,Inside,75.0,IR1,0,20,RL,128.0,3,0,0,7,Timber,0,5,6,916402015,Y,0,0,CompShg,Gable,WD ,150000,0,Pave,8,1495.0,AllPub,252,1989,1989,2008
1584,0,0,NA,2,1Fam,3,2,0.0,0.0,4,1574.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Ex,CemntBd,CmentBd,0,4,1,PConc,2,Typ,594.0,2.0,3,3,3,5,2007.0,1584,0,GasA,Ex,1Story,1803,1,Ex,Lvl,Gtl,10440,Corner,84.0,Reg,0,20,FV,0.0,0,0,0,5,Somerst,256,5,8,528480180,Y,0,0,CompShg,Gable,New,261329,0,Pave,6,1574.0,AllPub,0,2007,2007,2007
1080,0,0,NA,3,1Fam,3,1,1.0,0.0,4,400.0,680.0,0.0,6,1,Y,Norm,Norm,5,0,TA,TA,VinylSd,VinylSd,0,0,0,PConc,1,Typ,0.0,0.0,0,0,0,0,0.0,1080,0,GasA,Ex,1Story,1132,1,Gd,Lvl,Gtl,7500,Inside,63.0,Reg,0,20,RL,120.0,3,0,0,4,SawyerW,0,5,7,531363060,Y,0,0,CompShg,Gable,WD ,141000,0,Pave,6,1080.0,AllPub,0,2004,2005,2008
1647,0,0,NA,3,1Fam,3,1,1.0,0.0,3,156.0,595.0,354.0,4,3,Y,Norm,Norm,5,0,TA,TA,VinylSd,VinylSd,4,2,1,CBlock,1,Min1,280.0,1.0,3,3,3,5,1953.0,1647,0,GasA,Gd,1Story,1941,1,TA,Lvl,Gtl,9532,Inside,75.0,Reg,0,20,RL,0.0,0,0,0,2,NAmes,0,6,4,535353050,Y,368,3,CompShg,Gable,WD ,153000,0,Pave,6,1105.0,AllPub,225,1953,1953,2007
1258,0,0,NA,2,TwnhsE,3,3,0.0,0.0,5,1258.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,WdShing,Wd Shng,0,4,1,PConc,2,Typ,648.0,3.0,3,3,3,5,2007.0,1258,0,GasA,Ex,1Story,1742,1,Gd,Lvl,Gtl,3922,Inside,53.0,Reg,0,120,RL,72.0,3,0,0,6,Blmngtn,16,5,7,528228270,Y,0,0,CompShg,Gable,New,172500,0,Pave,6,1258.0,AllPub,144,2006,2007,2007
698,698,0,NA,3,1Fam,3,1,0.0,0.0,3,698.0,0.0,0.0,1,1,Y,RRAn,Norm,4,0,TA,TA,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,Typ,384.0,1.0,3,1,3,1,2003.0,1396,0,GasA,Ex,2Story,2026,1,TA,Lvl,Gtl,8730,Inside,60.0,Reg,0,70,RL,0.0,0,0,0,7,BrkSide,0,7,6,903425280,Y,0,0,CompShg,Gable,WD ,153575,259,Pave,7,698.0,AllPub,0,1915,2003,2007
1001,0,86,NA,2,1Fam,3,1,0.0,0.0,3,100.0,737.0,0.0,5,1,Y,Norm,Norm,5,42,TA,Gd,MetalSd,MetalSd,0,0,0,BrkTil,1,Typ,216.0,1.0,1,1,3,1,1930.0,1001,0,GasA,Ex,1Story,2245,1,Gd,Lvl,Gtl,6060,Inside,60.0,Reg,0,30,C (all),0.0,0,0,0,11,IDOTRR,0,9,5,911128020,N,0,0,CompShg,Hip,WD ,124900,0,Pave,5,837.0,AllPub,154,1930,2007,2007
2121,0,0,NA,3,1Fam,3,4,0.0,0.0,5,2121.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Ex,CemntBd,CmentBd,0,5,1,PConc,2,Typ,732.0,3.0,3,3,3,5,2007.0,2121,1,GasA,Ex,1Story,1691,1,Ex,Lvl,Gtl,14450,Inside,107.0,Reg,0,20,RL,315.0,3,0,0,5,NridgHt,98,5,9,528106040,Y,0,0,CompShg,Gable,New,415298,142,Pave,8,2121.0,AllPub,124,2006,2007,2007
1044,0,0,NA,3,1Fam,3,1,0.0,0.0,3,972.0,0.0,0.0,1,1,Y,Norm,Norm,5,176,TA,Fa,MetalSd,MetalSd,0,0,0,BrkTil,1,Typ,207.0,1.0,3,1,2,1,1920.0,1480,0,GasA,Ex,1.5Fin,725,1,TA,Lvl,Gtl,5400,Inside,60.0,Reg,436,50,RM,0.0,0,0,0,9,OldTown,0,6,6,902405120,Y,0,0,CompShg,Gable,ConLI,119000,0,Pave,6,972.0,AllPub,0,1920,1950,2009
1588,0,0,NA,3,1Fam,4,3,0.0,0.0,4,1588.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,4,1,PConc,2,Typ,825.0,3.0,3,2,3,5,2006.0,1588,0,GasA,Ex,1Story,1787,1,Gd,Lvl,Gtl,10000,Inside,85.0,Reg,0,20,RL,410.0,1,0,0,12,Somerst,45,5,8,528435070,Y,0,0,CompShg,Hip,WD ,227000,0,Pave,7,1588.0,AllPub,144,2006,2006,2007
1053,0,0,NA,3,1Fam,3,1,1.0,0.0,3,247.0,806.0,0.0,5,1,Y,Norm,Norm,5,0,TA,Gd,HdBoard,HdBoard,3,0,0,CBlock,1,Typ,312.0,1.0,3,2,3,5,1959.0,1053,1,GasA,Ex,1Story,1216,1,Gd,Lvl,Gtl,10007,Inside,72.0,IR1,0,20,RL,54.0,3,0,0,8,NAmes,0,7,5,534426040,Y,0,0,CompShg,Gable,WD ,145500,0,Pave,5,1053.0,AllPub,0,1959,2006,2008
492,0,0,NA,1,1Fam,3,1,1.0,0.0,2,76.0,416.0,0.0,2,1,Y,Norm,Norm,5,78,TA,TA,AsbShng,AsbShng,0,0,0,BrkTil,1,Typ,200.0,1.0,3,1,2,1,1921.0,492,0,GasA,TA,1Story,2654,1,TA,Lvl,Gtl,7830,Inside,52.0,Reg,0,30,RM,0.0,0,0,0,6,OldTown,0,5,3,902206020,N,0,0,CompShg,Gable,WD ,61500,0,Pave,3,492.0,AllPub,0,1921,1950,2006
1851,0,0,NA,3,1Fam,3,2,0.0,0.0,3,1851.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,Gd,TA,HdBoard,HdBoard,0,3,1,CBlock,2,Typ,506.0,2.0,3,3,3,5,1969.0,1851,0,GasA,Gd,1Story,2310,1,TA,Lvl,Gtl,11727,Corner,90.0,Reg,0,20,RL,434.0,3,0,0,3,NAmes,146,6,7,526354020,Y,0,0,CompShg,Gable,WD ,192100,0,Pave,8,1851.0,AllPub,0,1969,1969,2006
754,649,0,Grvl,3,2fmCon,3,1,1.0,0.0,3,160.0,276.0,262.0,3,5,Y,Artery,Norm,3,288,Gd,TA,MetalSd,MetalSd,0,0,0,CBlock,1,Typ,308.0,1.0,3,1,3,1,1915.0,1403,1,GasA,Ex,2Story,761,1,TA,Bnk,Gtl,10320,Inside,60.0,Reg,0,190,RM,0.0,0,0,0,2,IDOTRR,0,7,6,903484110,Y,0,0,CompShg,Gable,WD ,116000,0,Pave,7,698.0,AllPub,0,1915,1965,2009
1138,0,0,NA,3,1Fam,3,3,0.0,1.0,3,81.0,507.0,0.0,6,1,Y,Norm,Norm,5,0,Gd,TA,VinylSd,VinylSd,1,0,0,CBlock,1,Typ,264.0,1.0,3,2,3,5,1958.0,1138,0,GasA,Ex,SLvl,1884,1,TA,Lvl,Gtl,10482,Inside,65.0,Reg,0,80,RL,63.0,3,0,0,6,NAmes,0,8,6,534276070,Y,0,0,CompShg,Hip,WD ,145000,0,Pave,6,588.0,AllPub,224,1958,1958,2007
2452,0,0,NA,3,1Fam,3,1,2.0,0.0,5,480.0,1972.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,3,4,1,PConc,2,Typ,886.0,3.0,3,3,3,5,2003.0,2452,0,GasA,Ex,1Story,449,1,Ex,Lvl,Gtl,15274,Corner,110.0,IR1,0,20,RL,724.0,3,0,0,7,NridgHt,116,5,9,528166090,Y,0,0,CompShg,Hip,WD ,445000,0,Pave,10,2452.0,AllPub,0,2003,2003,2009
1040,0,0,NA,3,1Fam,3,2,0.0,0.0,4,364.0,532.0,144.0,2,3,Y,Norm,Norm,5,0,TA,TA,HdBoard,HdBoard,0,0,0,CBlock,2,Typ,484.0,2.0,3,1,3,1,1977.0,1040,0,GasA,TA,1Story,856,1,Gd,Lvl,Gtl,8800,Inside,61.0,IR1,0,20,RL,0.0,0,0,0,9,CollgCr,0,7,5,907202050,Y,0,0,CompShg,Gable,WD ,150500,288,Pave,5,1040.0,AllPub,0,1977,2008,2009
763,892,0,NA,3,1Fam,3,1,0.0,0.0,4,763.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,TA,HdBoard,HdBoard,0,3,1,PConc,2,Typ,440.0,2.0,3,3,3,5,1993.0,1655,1,GasA,Gd,2Story,11,1,TA,Lvl,Gtl,10000,Corner,75.0,IR1,0,60,RL,0.0,0,0,0,4,Gilbert,84,5,6,527163010,Y,0,0,CompShg,Gable,WD ,175900,0,Pave,7,763.0,AllPub,157,1993,1994,2010
1116,0,0,NA,3,1Fam,3,1,1.0,0.0,3,228.0,888.0,0.0,5,1,Y,Norm,Norm,5,0,TA,TA,Plywood,Plywood,2,3,1,CBlock,2,Typ,528.0,2.0,3,2,3,5,1974.0,1116,0,GasA,Ex,1Story,389,1,TA,Lvl,Gtl,10140,Inside,78.0,Reg,0,20,RL,196.0,3,0,0,4,NWAmes,0,6,6,527375180,Y,0,0,CompShg,Hip,WD ,167900,0,Pave,6,1116.0,AllPub,0,1974,1974,2009
879,984,0,NA,4,1Fam,3,3,0.0,0.0,4,879.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,4,1,PConc,2,Typ,660.0,3.0,3,3,3,3,2006.0,1863,1,GasA,Ex,2Story,2415,1,Gd,Lvl,Gtl,14054,Inside,58.0,IR1,0,60,RL,0.0,0,0,0,11,Gilbert,17,5,7,528218140,Y,0,0,CompShg,Gable,New,219210,0,Pave,9,879.0,AllPub,100,2006,2006,2006
1055,790,0,NA,3,1Fam,3,1,0.0,0.0,4,1055.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,Wd Sdng,Wd Sdng,4,3,1,PConc,2,Typ,462.0,2.0,3,2,3,5,1992.0,1845,1,GasA,Ex,2Story,77,1,Gd,Lvl,Gtl,11218,Inside,70.0,Reg,0,60,RL,0.0,0,2,400,5,SawyerW,104,5,6,531451280,Y,0,0,CompShg,Gable,WD ,189000,0,Pave,8,1055.0,AllPub,635,1992,1992,2010
1176,0,0,NA,3,1Fam,3,1,1.0,0.0,3,503.0,621.0,52.0,5,2,Y,Norm,Norm,5,0,TA,TA,Wd Sdng,Wd Sdng,0,4,2,CBlock,1,Typ,292.0,1.0,3,2,3,5,1957.0,1176,0,GasA,TA,1Story,1238,1,TA,Lvl,Gtl,8856,Inside,74.0,Reg,0,20,RL,143.0,3,0,0,5,NAmes,88,4,5,535152200,Y,0,0,CompShg,Gable,WD ,136500,95,Pave,6,1176.0,AllPub,0,1957,1957,2008
892,0,0,NA,3,1Fam,3,2,1.0,0.0,3,150.0,240.0,474.0,4,3,Y,Norm,Norm,5,0,TA,TA,HdBoard,HdBoard,0,0,0,CBlock,1,Typ,416.0,1.0,3,1,3,1,1966.0,892,0,GasA,Ex,1Story,223,1,Gd,Lvl,Gtl,7800,Inside,65.0,Reg,0,20,RL,47.0,3,0,0,6,Sawyer,0,7,5,905105200,Y,0,0,CompShg,Hip,WD ,137900,0,Pave,5,864.0,AllPub,0,1966,2008,2010
1022,0,0,NA,2,1Fam,3,1,1.0,0.0,3,310.0,247.0,465.0,5,3,N,Norm,Norm,5,226,TA,TA,MetalSd,Stucco,0,0,0,BrkTil,1,Maj2,280.0,1.0,3,1,3,1,1956.0,1022,0,GasW,TA,1Story,723,1,TA,Lvl,Gtl,7200,Inside,60.0,Reg,0,30,RM,0.0,0,0,0,6,OldTown,30,4,5,902402150,Y,0,0,CompShg,Hip,WD ,85000,0,Pave,4,1022.0,AllPub,0,1910,2006,2009
2136,0,0,NA,4,1Fam,2,1,0.0,0.0,3,1380.0,756.0,0.0,2,1,N,Norm,Norm,4,0,TA,TA,Wd Sdng,Wd Sdng,3,0,0,CBlock,2,Mod,528.0,2.0,3,1,3,1,1951.0,2136,0,GasA,TA,1Story,2562,1,TA,Lvl,Gtl,10680,Inside,89.0,Reg,0,20,RL,44.0,3,0,0,10,NAmes,30,3,5,534477030,Y,0,0,CompShg,Hip,WD ,137900,0,Pave,7,2136.0,AllPub,0,1951,1951,2006
926,678,0,NA,3,1Fam,3,4,0.0,0.0,4,75.0,851.0,0.0,6,1,Y,Norm,Norm,5,0,TA,TA,VinylSd,VinylSd,0,0,0,PConc,2,Typ,472.0,2.0,3,3,3,5,1998.0,1604,1,GasA,Ex,2Story,995,1,TA,Lvl,Gtl,9535,Inside,59.0,IR1,0,60,RL,0.0,0,0,0,5,Gilbert,82,5,6,527106140,Y,0,0,CompShg,Gable,WD ,195500,0,Pave,7,926.0,AllPub,100,1998,1998,2008
841,806,0,NA,4,1Fam,3,1,1.0,0.0,4,806.0,0.0,0.0,1,1,N,Norm,Norm,3,136,TA,TA,Wd Sdng,Wd Sdng,0,0,0,PConc,1,Typ,216.0,1.0,3,1,3,1,1920.0,1647,1,GasA,TA,2Story,287,1,Fa,Bnk,Gtl,6858,Corner,66.0,Reg,0,70,RL,0.0,0,0,0,5,SWISU,66,4,6,909100110,Y,0,0,CompShg,Gable,WD ,128000,0,Pave,6,806.0,AllPub,0,1915,1950,2010
864,0,0,NA,3,1Fam,3,1,1.0,0.0,3,100.0,764.0,0.0,5,1,Y,Feedr,Norm,5,0,Gd,TA,Wd Sdng,Wd Sdng,0,3,1,CBlock,1,Typ,420.0,1.0,3,1,3,1,1962.0,864,0,GasA,Ex,1Story,1152,1,Gd,Lvl,Gtl,8100,Inside,75.0,Reg,0,20,RL,0.0,0,0,0,7,Sawyer,0,8,5,532354150,Y,0,0,CompShg,Gable,WD ,135000,0,Pave,5,864.0,AllPub,132,1961,2007,2008
1076,0,0,NA,3,1Fam,3,3,0.0,0.0,3,782.0,294.0,0.0,5,1,Y,Norm,Norm,5,0,TA,TA,HdBoard,HdBoard,3,2,1,CBlock,1,Typ,576.0,2.0,3,1,3,1,1985.0,1076,1,GasA,TA,1Story,1449,1,TA,Lvl,Gtl,9216,Inside,66.95277989337396,IR1,0,20,RL,176.0,3,0,0,9,CollgCr,0,6,5,907202190,Y,0,0,CompShg,Gable,WD ,143195,0,Pave,5,1076.0,AllPub,0,1975,1975,2008
779,0,0,NA,2,1Fam,3,1,0.0,0.0,3,742.0,0.0,0.0,1,1,Y,RRAn,Feedr,4,0,TA,TA,VinylSd,VinylSd,0,0,0,BrkTil,1,Typ,308.0,1.0,3,1,3,1,1988.0,935,0,GasA,TA,1Story,1330,1,TA,Lvl,Gtl,9100,Inside,50.0,Reg,156,40,RM,0.0,0,2,600,8,BrkSide,0,6,5,903204095,P,0,0,CompShg,Gable,WD ,79500,0,Pave,4,742.0,AllPub,0,1930,1960,2008
835,828,0,NA,3,1Fam,3,3,0.0,0.0,4,835.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,0,0,PConc,2,Typ,478.0,2.0,3,2,3,5,2003.0,1663,1,GasA,Ex,2Story,1134,1,Gd,Lvl,Gtl,12774,FR2,67.0,Reg,0,60,RL,95.0,3,0,0,7,SawyerW,68,5,7,531373060,Y,0,0,CompShg,Gable,WD ,192500,0,Pave,8,835.0,AllPub,168,2003,2004,2008
768,560,0,NA,3,1Fam,3,1,0.0,0.0,3,384.0,384.0,0.0,4,1,Y,Norm,Norm,4,0,Ex,TA,Wd Sdng,Wd Sdng,3,0,0,CBlock,1,Typ,308.0,1.0,3,1,3,1,1950.0,1328,1,GasA,TA,1.5Fin,706,1,TA,Lvl,Gtl,6000,Inside,50.0,Reg,0,50,RM,0.0,0,0,0,3,OldTown,12,7,5,902201110,Y,0,0,CompShg,Gable,WD ,129500,0,Pave,6,768.0,AllPub,0,1950,1970,2009
806,766,0,NA,3,1Fam,3,1,0.0,0.0,4,806.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,TA,MetalSd,MetalSd,0,3,1,PConc,2,Typ,373.0,2.0,3,3,3,3,1995.0,1572,1,GasA,Gd,2Story,1617,1,TA,Lvl,Gtl,10364,Inside,66.95277989337396,IR1,0,60,RL,0.0,0,0,0,5,Gilbert,40,5,6,527107040,Y,0,0,CompShg,Gable,WD ,168000,0,Pave,7,806.0,AllPub,0,1995,1996,2007
874,468,0,NA,2,1Fam,3,1,0.0,0.0,3,475.0,264.0,0.0,2,1,Y,Norm,Norm,5,0,TA,TA,Wd Sdng,Wd Sdng,0,4,1,CBlock,2,Typ,240.0,1.0,3,1,3,1,1939.0,1342,0,GasA,Ex,1.5Fin,1339,2,TA,Lvl,Gtl,6000,Inside,50.0,Reg,0,50,RM,0.0,0,0,0,4,BrkSide,0,5,6,903228060,Y,0,0,CompShg,Gable,WD ,105000,0,Pave,7,739.0,AllPub,0,1939,1950,2008
981,0,0,NA,3,1Fam,3,1,1.0,0.0,3,664.0,282.0,35.0,5,2,Y,Norm,Norm,5,40,TA,TA,Plywood,Plywood,0,0,0,CBlock,1,Typ,576.0,2.0,3,1,3,1,1979.0,981,1,GasA,TA,1Story,1664,1,TA,Lvl,Gtl,10530,Corner,83.24555160142349,IR1,0,20,RL,0.0,0,0,0,3,NAmes,312,5,6,527402150,Y,0,0,CompShg,Hip,WD ,143250,0,Pave,5,981.0,AllPub,0,1971,1971,2007
1099,0,0,NA,3,1Fam,3,1,0.0,0.0,4,1099.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,TA,VinylSd,VinylSd,0,0,0,PConc,1,Typ,352.0,1.0,3,1,3,5,1999.0,1099,1,GasA,Ex,1Story,1433,1,Gd,Lvl,Gtl,9525,Inside,75.0,Reg,0,20,RL,0.0,0,0,0,6,CollgCr,0,6,5,907135020,Y,0,0,CompShg,Gable,WD ,144000,0,Pave,6,1099.0,AllPub,278,1995,2006,2008
1222,888,0,NA,3,1Fam,3,1,1.0,0.0,4,253.0,695.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,2,2,PConc,2,Typ,463.0,2.0,3,2,3,5,1994.0,2110,1,GasA,Ex,2Story,75,1,Gd,Lvl,Gtl,8880,Inside,66.95277989337396,IR1,0,60,RL,0.0,0,0,0,5,SawyerW,130,5,7,531380080,Y,0,0,CompShg,Gable,WD ,205000,0,Pave,8,948.0,AllPub,0,1994,2002,2010
1026,0,0,NA,2,1Fam,3,3,1.0,0.0,4,46.0,924.0,0.0,5,1,Y,Norm,Norm,5,0,TA,TA,Plywood,Plywood,0,1,1,CBlock,1,Typ,528.0,2.0,3,1,3,5,1974.0,1026,0,GasA,TA,SFoyer,2255,1,TA,Lvl,Gtl,8410,Corner,82.0,IR1,0,85,RL,0.0,0,0,0,4,Mitchel,0,6,6,914478100,Y,0,0,CompShg,Gable,WD ,143000,0,Pave,5,970.0,AllPub,193,1974,1974,2007
1419,0,0,NA,2,TwnhsE,3,3,1.0,0.0,5,455.0,964.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,3,1,PConc,1,Typ,588.0,2.0,3,3,3,5,2001.0,1419,1,GasA,Ex,1Story,1170,1,Ex,Lvl,Gtl,4385,Inside,42.0,IR1,0,120,FV,0.0,0,0,0,9,Somerst,58,5,9,533215040,Y,0,0,CompShg,Gable,WD ,290000,0,Pave,5,1419.0,AllPub,155,2001,2001,2008
2364,0,0,NA,2,1Fam,3,4,1.0,0.0,5,142.0,2188.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Ex,VinylSd,VinylSd,0,4,2,PConc,2,Typ,820.0,3.0,3,3,3,5,2009.0,2364,1,GasA,Ex,1Story,45,1,Ex,Lvl,Gtl,12919,Inside,100.0,IR1,0,20,RL,760.0,1,0,0,3,NridgHt,67,5,9,528150070,Y,0,0,CompShg,Hip,New,611657,0,Pave,11,2330.0,AllPub,0,2009,2010,2010
1040,0,0,NA,3,1Fam,3,1,1.0,0.0,4,308.0,732.0,0.0,6,1,Y,Norm,Norm,5,0,Gd,TA,VinylSd,VinylSd,4,0,0,PConc,1,Typ,576.0,2.0,3,1,3,1,2000.0,1040,0,GasA,Gd,1Story,836,1,Gd,Low,Mod,12464,Corner,82.0,IR2,0,20,RL,0.0,0,0,0,11,CollgCr,0,5,5,907126010,Y,0,0,CompShg,Gable,WD ,152000,0,Pave,6,1040.0,AllPub,168,1996,1996,2009
1280,0,0,NA,2,TwnhsE,3,1,0.0,0.0,4,1017.0,263.0,0.0,5,1,Y,Norm,Norm,5,0,TA,Gd,HdBoard,HdBoard,0,0,0,PConc,2,Typ,506.0,2.0,3,2,3,5,1992.0,1280,0,GasA,Ex,1Story,8,1,Gd,HLS,Gtl,5005,Inside,43.0,IR1,0,120,RL,0.0,0,0,0,1,StoneBr,82,5,8,527145080,Y,0,0,CompShg,Gable,WD ,191500,144,Pave,5,1280.0,AllPub,0,1992,1992,2010
1143,1330,0,NA,4,1Fam,3,3,0.0,0.0,5,1143.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,4,1,PConc,2,Typ,852.0,3.0,3,2,3,3,2004.0,2473,1,GasA,Ex,2Story,1704,1,Gd,Lvl,Gtl,9591,Inside,76.0,Reg,0,60,RL,344.0,3,0,0,10,NridgHt,151,5,8,528120150,Y,0,0,CompShg,Gable,WD ,317000,0,Pave,9,1143.0,AllPub,192,2004,2005,2007
798,504,0,NA,2,1Fam,3,1,0.0,0.0,3,422.0,258.0,0.0,5,1,Y,Norm,Norm,4,0,TA,TA,Wd Sdng,Wd Sdng,3,4,2,BrkTil,1,Typ,224.0,1.0,3,1,3,5,1940.0,1302,1,GasA,Ex,1.5Fin,2068,1,Gd,Lvl,Gtl,6960,Inside,70.0,Reg,0,50,RL,0.0,0,0,0,7,Sawyer,0,8,7,905226080,Y,0,0,CompShg,Gable,WD ,165250,126,Pave,6,680.0,AllPub,0,1940,1998,2007
1092,0,0,NA,3,1Fam,3,1,0.0,0.0,3,483.0,609.0,0.0,3,1,Y,Norm,Norm,5,0,TA,TA,HdBoard,HdBoard,3,0,0,CBlock,1,Typ,264.0,1.0,3,1,3,5,1966.0,1092,0,GasA,TA,1Story,1488,1,TA,Lvl,Gtl,9825,Inside,75.0,Reg,0,20,RL,0.0,0,0,0,4,Edwards,0,5,5,908102140,Y,0,0,CompShg,Hip,COD,123000,161,Pave,6,1092.0,AllPub,259,1966,1966,2008
1188,0,0,NA,1,1Fam,4,4,1.0,0.0,3,212.0,776.0,0.0,6,1,Y,PosA,Norm,4,231,TA,TA,HdBoard,HdBoard,0,3,1,CBlock,1,Typ,621.0,2.0,3,1,3,5,1956.0,1188,0,GasA,TA,1Story,1391,1,TA,Lvl,Gtl,14175,Inside,88.0,Reg,0,20,RL,0.0,0,0,0,6,Sawyer,89,8,6,905201110,Y,0,0,CompShg,Gable,WD ,185000,0,Pave,4,988.0,AllPub,102,1956,1956,2008
1045,0,0,NA,3,1Fam,3,1,1.0,0.0,3,236.0,809.0,0.0,2,1,Y,Artery,Norm,5,0,TA,TA,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,Typ,528.0,2.0,3,1,3,1,1962.0,1045,0,GasA,Gd,1Story,2633,1,TA,Lvl,Gtl,7400,Corner,74.0,Reg,0,20,RL,0.0,0,0,0,3,NAmes,0,6,7,535478070,Y,0,0,CompShg,Gable,WD ,120000,0,Pave,6,1045.0,AllPub,0,1962,1962,2006
1093,0,0,NA,3,1Fam,3,1,1.0,0.0,3,301.0,792.0,0.0,5,1,Y,Norm,Norm,5,0,TA,TA,HdBoard,HdBoard,3,2,1,CBlock,2,Typ,484.0,2.0,3,2,3,5,1966.0,1093,0,GasA,Gd,1Story,1872,1,TA,Lvl,Gtl,10738,Corner,88.0,IR1,0,20,RL,0.0,0,2,400,11,NWAmes,0,7,6,534176140,Y,0,0,CompShg,Hip,WD ,158500,0,Pave,6,1093.0,AllPub,224,1966,1966,2007
798,842,0,NA,3,1Fam,3,1,0.0,0.0,4,798.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,0,0,PConc,2,Typ,520.0,2.0,3,2,3,5,2004.0,1640,1,GasA,Ex,2Story,1138,1,Gd,Lvl,Gtl,8366,Inside,65.0,IR1,0,60,RL,0.0,0,0,0,12,SawyerW,45,5,6,531376010,Y,0,0,CompShg,Gable,WD ,173000,0,Pave,6,798.0,AllPub,138,2004,2004,2008
1224,0,0,NA,2,Duplex,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,Y,Norm,Norm,5,0,TA,TA,HdBoard,HdBoard,0,0,0,Slab,2,Typ,462.0,2.0,3,1,3,2,1962.0,1224,0,GasA,TA,1Story,1899,2,TA,Lvl,Gtl,9842,FR2,70.0,Reg,0,90,RL,0.0,0,0,0,3,NAmes,0,5,4,534429030,Y,0,0,CompShg,Gable,WD ,101800,0,Pave,6,0.0,AllPub,0,1962,1962,2007
575,560,0,NA,3,1Fam,4,1,1.0,0.0,4,0.0,350.0,210.0,5,4,Y,Feedr,Norm,5,0,Gd,Gd,Wd Sdng,Wd Sdng,3,0,0,PConc,1,Typ,576.0,2.0,3,2,3,1,1971.0,1135,0,GasA,Ex,2Story,915,1,Gd,Lvl,Gtl,7200,Inside,60.0,Reg,0,70,RL,0.0,0,0,0,4,SWISU,0,9,7,909252020,Y,0,0,CompShg,Gable,WD ,155000,0,Pave,6,560.0,AllPub,256,1936,2007,2009
